scenario_id,origin,baseline_state,scenario,action_portfolio,n_actions,equipment_availability_before,equipment_downtime_h_before,maintenance_hours_before,drilling_delay_h_before,blast_delay_h_before,truck_count_before,haulage_delay_h_before,equipment_availability_after,equipment_downtime_h_after,maintenance_hours_after,drilling_delay_h_after,blast_delay_h_after,truck_count_after,haulage_delay_h_after,rainfall_7d_mm,soil_moisture_m3m3,production_normal_t,production_before_t,production_after_t,target_t,gap_before_t,gap_after_t,residual_gap_t,action_cost_proxy,provenance,recovery_t,uncertainty_recovery_sd_t
SIM_2021-04-16_HEAVY_RAIN,2021-04-16,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A3,2,0.7484,5.0326,0.0,2.4927,0.1691,14.006,0.9337,0.9578,0.3655,0.4379,1.7095,0.2604,14.3522,1.3791,148.0,0.46,11355.0,7968.3,10287.0,10275.0,2306.7,0.0,0.0,2,SIMULATED,2318.7,1295.9
SIM_2021-04-16_HEAVY_RAIN,2021-04-16,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2+A3,2,0.7484,5.0326,0.0,2.4927,0.1691,14.006,0.9337,0.932,1.3599,0.0,1.2183,0.1484,16.0633,0.0691,148.0,0.46,11355.0,7968.3,11100.3,10275.0,2306.7,0.0,0.0,2,SIMULATED,3131.999999999999,1610.6
SIM_2021-04-16_HEAVY_RAIN,2021-04-16,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2+A3,3,0.7484,5.0326,0.0,2.4927,0.1691,14.006,0.9337,0.9598,0.3209,0.4332,1.584,0.1339,17.0561,0.023,148.0,0.46,11355.0,7968.3,11221.7,10275.0,2306.7,0.0,0.0,3,SIMULATED,3253.4000000000005,1489.5
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,NO_ACTION,0,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.0,0.253,11355.0,9063.8,9063.8,10275.0,1211.2,1211.2,1211.2,0,SIMULATED,0.0,0.0
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1,1,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.8649,1.2154,0.47,0.2391,0.3464,13.4784,0.0561,0.0,0.253,11355.0,9063.8,10289.0,10275.0,1211.2,0.0,0.0,1,SIMULATED,1225.2000000000007,1212.5
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2,1,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.7579,4.8422,0.0,0.8837,0.1731,15.5314,0.0,0.0,0.253,11355.0,9063.8,8936.7,10275.0,1211.2,1338.3,1338.3,1,SIMULATED,-127.09999999999854,1270.9
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A3,1,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.8657,2.5889,0.0,0.5282,0.3034,12.5296,0.5525,0.0,0.253,11355.0,9063.8,9955.4,10275.0,1211.2,319.6,319.6,1,SIMULATED,891.6000000000004,1160.7
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2,2,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.8205,3.2766,0.0,1.0725,0.313,16.5425,0.0,0.0,0.253,11355.0,9063.8,9312.0,10275.0,1211.2,963.0,963.0,2,SIMULATED,248.20000000000073,1506.9
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A3,2,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.8649,1.2154,0.47,0.2391,0.3464,13.4784,0.0561,0.0,0.253,11355.0,9063.8,10289.0,10275.0,1211.2,0.0,0.0,2,SIMULATED,1225.2000000000007,1417.0
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2+A3,2,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.6891,6.2178,0.0,0.5666,0.1989,15.648,0.0,0.0,0.253,11355.0,9063.8,8131.4,10275.0,1211.2,2143.6,2143.6,2,SIMULATED,-932.3999999999996,1541.4
SIM_2021-04-16_EQUIPMENT_DEGRADATION,2021-04-16,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2+A3,3,0.7817,4.3655,0.0,1.2127,0.189,12.4374,0.2366,0.7627,4.3316,0.0,0.5891,0.1298,16.5846,0.0,0.0,0.253,11355.0,9063.8,8863.2,10275.0,1211.2,1411.8,1411.8,3,SIMULATED,-200.59999999999854,1565.6
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,NO_ACTION,0,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.0,0.253,11355.0,9660.0,9660.0,10275.0,615.0,615.0,615.0,0,SIMULATED,0.0,0.0
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1,1,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.9624,0.2524,0.5,0.4383,2.8066,14.7322,0.0,0.0,0.253,11355.0,9660.0,9579.3,10275.0,615.0,695.7,695.7,1,SIMULATED,-80.70000000000073,2678.0
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2,1,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.939,1.2195,0.0,0.4722,0.3076,16.8381,0.0,0.0,0.253,11355.0,9660.0,10824.8,10275.0,615.0,0.0,0.0,1,SIMULATED,1164.7999999999993,2194.1
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A3,1,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.8216,3.0444,0.5,0.7339,0.1986,14.3056,0.0,0.0,0.253,11355.0,9660.0,9787.7,10275.0,615.0,487.3,487.3,1,SIMULATED,127.70000000000073,2218.4
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A2,2,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.9624,0.2524,0.5,0.4676,2.5395,17.6127,0.0,0.0,0.253,11355.0,9660.0,9431.3,10275.0,615.0,843.7,843.7,2,SIMULATED,-228.70000000000073,2848.1
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A3,2,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.9624,0.2524,0.5,0.3415,0.1941,14.7322,0.0,0.0,0.253,11355.0,9660.0,11434.8,10275.0,615.0,0.0,0.0,2,SIMULATED,1774.7999999999993,2152.3
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2+A3,2,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.939,1.2195,0.0,0.3543,0.3076,16.8381,0.0,0.0,0.253,11355.0,9660.0,10824.8,10275.0,615.0,0.0,0.0,2,SIMULATED,1164.7999999999993,2029.2
SIM_2021-04-16_BLAST_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A2+A3,3,0.95,0.475,0.5,0.9412,2.6033,14.1396,0.0,0.9624,0.2524,0.5,0.4526,0.1341,17.6127,0.0,0.0,0.253,11355.0,9660.0,11146.3,10275.0,615.0,0.0,0.0,3,SIMULATED,1486.2999999999993,2110.0
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,NO_ACTION,0,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.0,0.253,11355.0,9875.0,9875.0,10275.0,400.0,400.0,400.0,0,SIMULATED,0.0,0.0
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1,1,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.9624,0.2524,0.5,1.907,0.3063,14.5892,0.0,0.0,0.253,11355.0,9875.0,10966.1,10275.0,400.0,0.0,0.0,1,SIMULATED,1091.1000000000004,1187.9
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A2,1,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.9107,1.2239,0.5,2.3101,0.1978,16.8108,0.0,0.0,0.253,11355.0,9875.0,10537.7,10275.0,400.0,0.0,0.0,1,SIMULATED,662.7000000000007,1260.8
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A3,1,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.9295,0.8825,0.5,1.3327,0.219,14.2752,0.0,0.0,0.253,11355.0,9875.0,10969.4,10275.0,400.0,0.0,0.0,1,SIMULATED,1094.3999999999996,1330.7
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A2,2,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.9413,0.7039,0.47,2.4103,0.1306,17.6081,0.0,0.0,0.253,11355.0,9875.0,11142.3,10275.0,400.0,0.0,0.0,2,SIMULATED,1267.2999999999993,1299.8
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A3,2,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.9202,0.983,0.4631,1.5834,0.2268,14.7206,0.0,0.0,0.253,11355.0,9875.0,10545.5,10275.0,400.0,0.0,0.0,2,SIMULATED,670.5,1461.8
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A2+A3,2,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.8335,3.3297,0.0,2.3493,0.1418,17.3064,0.0,0.0,0.253,11355.0,9875.0,9978.3,10275.0,400.0,296.7,296.7,2,SIMULATED,103.29999999999927,1554.0
SIM_2021-04-16_DRILL_DELAY,2021-04-16,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A2+A3,3,0.8339,2.8217,0.5,1.8836,0.2137,14.382,0.0,0.9378,0.5233,0.4908,1.4055,0.158,17.5354,0.0,0.0,0.253,11355.0,9875.0,11223.0,10275.0,400.0,0.0,0.0,3,SIMULATED,1348.0,1504.3
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,NO_ACTION,0,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.0,0.253,11355.0,7037.1,7037.1,10275.0,3237.9,3237.9,3237.9,0,SIMULATED,0.0,0.0
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1,1,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.9215,0.9861,0.4389,0.5905,0.2099,11.2097,4.9475,0.0,0.253,11355.0,7037.1,7133.3,10275.0,3237.9,3141.7,3141.7,1,SIMULATED,96.19999999999982,969.8
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A2,1,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.9097,1.7027,0.0,0.8014,0.2214,13.5204,1.7009,0.0,0.253,11355.0,7037.1,9470.0,10275.0,3237.9,805.0,805.0,1,SIMULATED,2432.8999999999996,1536.5
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A3,1,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.8044,3.9053,0.0,0.8033,0.1925,10.8207,3.7713,0.0,0.253,11355.0,7037.1,6914.5,10275.0,3237.9,3360.5,3360.5,1,SIMULATED,-122.60000000000036,1165.7
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2,2,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.8607,2.1124,0.5,0.5452,0.2823,14.1323,0.8301,0.0,0.253,11355.0,7037.1,9581.5,10275.0,3237.9,693.5,693.5,2,SIMULATED,2544.3999999999996,1633.1
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A3,2,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.9215,0.9861,0.4389,0.5102,0.2099,11.2097,4.9475,0.0,0.253,11355.0,7037.1,7133.3,10275.0,3237.9,3141.7,3141.7,2,SIMULATED,96.19999999999982,1305.7
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A2+A3,2,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.9097,1.7027,0.0,0.7393,0.2214,13.5204,1.7009,0.0,0.253,11355.0,7037.1,9470.0,10275.0,3237.9,805.0,805.0,2,SIMULATED,2432.8999999999996,1453.2
SIM_2021-04-16_HAULAGE_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2+A3,3,0.8189,3.1272,0.4953,0.9257,0.1871,10.9194,3.9096,0.8607,2.1124,0.5,0.449,0.2823,14.1323,0.8301,0.0,0.253,11355.0,7037.1,9581.5,10275.0,3237.9,693.5,693.5,3,SIMULATED,2544.3999999999996,1400.0
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,NO_ACTION,0,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,148.0,0.46,11355.0,4800.0,4800.0,10275.0,5475.0,5475.0,5475.0,0,SIMULATED,0.0,0.0
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1,1,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.8344,2.8978,0.0,3.0539,0.2747,13.1984,2.7324,148.0,0.46,11355.0,4800.0,7440.8,10275.0,5475.0,2834.2,2834.2,1,SIMULATED,2640.8,2011.1
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2,1,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.9329,1.3417,0.0,2.4426,1.9437,13.6884,0.8205,148.0,0.46,11355.0,4800.0,9362.9,10275.0,5475.0,912.1,912.1,1,SIMULATED,4562.9,1603.6
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A3,1,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.7014,5.8497,0.0,1.4092,0.1728,11.5007,1.5292,148.0,0.46,11355.0,4800.0,7203.6,10275.0,5475.0,3071.4,3071.4,1,SIMULATED,2403.6000000000004,1488.8
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2,2,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.9023,1.1999,0.5,2.4697,1.9847,15.578,0.0,148.0,0.46,11355.0,4800.0,9406.2,10275.0,5475.0,868.8,868.8,2,SIMULATED,4606.200000000001,2357.4
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A3,2,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.8489,2.4899,0.0,2.5092,0.2425,13.1518,2.9003,148.0,0.46,11355.0,4800.0,7427.7,10275.0,5475.0,2847.3,2847.3,2,SIMULATED,2627.7,1516.3
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2+A3,2,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.8255,3.2373,0.0,1.6699,0.2161,13.714,0.5549,148.0,0.46,11355.0,4800.0,9188.7,10275.0,5475.0,1086.3,1086.3,2,SIMULATED,4388.700000000001,1699.8
SIM_2021-04-16_COMBINED_DISRUPTION,2021-04-16,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2+A3,3,0.6986,6.0289,0.0,2.6284,2.6515,11.171,2.61,0.8569,2.6068,0.0,1.5312,0.2297,15.664,0.0,148.0,0.46,11355.0,4800.0,10115.7,10275.0,5475.0,159.3,159.3,3,SIMULATED,5315.700000000001,1571.8
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,NO_ACTION,0,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,2.7,0.257,9436.0,9436.0,9436.0,10275.0,839.0,839.0,839.0,0,SIMULATED,0.0,0.0
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A1,1,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.9134,1.6905,0.0,0.6114,0.2045,14.25,0.0,2.7,0.257,9436.0,9436.0,11040.1,10275.0,839.0,0.0,0.0,1,SIMULATED,1604.1000000000004,1132.2
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A2,1,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.731,5.1978,0.0,0.785,0.181,16.1883,0.0,2.7,0.257,9436.0,9436.0,8442.5,10275.0,839.0,1832.5,1832.5,1,SIMULATED,-993.5,1184.6
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A3,1,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.7692,4.6155,0.0,0.3835,0.1627,13.6575,0.027,2.7,0.257,9436.0,9436.0,8931.6,10275.0,839.0,1343.4,1343.4,1,SIMULATED,-504.39999999999964,1384.9
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A1+A2,2,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.9114,1.4593,0.0,1.0909,0.2551,17.022,0.0,2.7,0.257,9436.0,9436.0,10652.4,10275.0,839.0,0.0,0.0,2,SIMULATED,1216.3999999999996,1420.6
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A1+A3,2,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.9134,1.6905,0.0,0.4379,0.2045,14.25,0.0,2.7,0.257,9436.0,9436.0,11035.7,10275.0,839.0,0.0,0.0,2,SIMULATED,1599.7000000000007,1451.4
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A2+A3,2,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.7513,4.9749,0.0,0.4233,0.1621,16.2328,0.0,2.7,0.257,9436.0,9436.0,8706.8,10275.0,839.0,1568.2,1568.2,2,SIMULATED,-729.2000000000007,1691.9
SIM_2021-04-30_NORMAL,2021-04-30,SIMULATED_HISTORY_STATE,NORMAL,A1+A2+A3,3,0.8079,3.842,0.0,1.0586,0.1782,13.8219,0.0557,0.8978,1.5921,0.0,0.6658,0.2653,17.0492,0.0,2.7,0.257,9436.0,9436.0,10480.0,10275.0,839.0,0.0,0.0,3,SIMULATED,1044.0,1553.4
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,NO_ACTION,0,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,148.0,0.46,9436.0,8242.1,8242.1,10275.0,2032.9,2032.9,2032.9,0,SIMULATED,0.0,0.0
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1,1,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.891,2.1808,0.0,2.5309,0.1913,14.04,1.4458,148.0,0.46,9436.0,8242.1,9554.4,10275.0,2032.9,720.6,720.6,1,SIMULATED,1312.2999999999993,1153.0
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2,1,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.8558,2.8843,0.0,2.1533,0.2266,15.8995,0.1024,148.0,0.46,9436.0,8242.1,9971.0,10275.0,2032.9,304.0,304.0,1,SIMULATED,1728.8999999999996,1196.9
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A3,1,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.9028,1.9446,0.0,1.5173,0.1083,13.3252,2.7274,148.0,0.46,9436.0,8242.1,8513.6,10275.0,2032.9,1761.4,1761.4,1,SIMULATED,271.5,1266.9
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2,2,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.9346,1.3075,0.0,2.0559,0.2825,16.7839,0.0,148.0,0.46,9436.0,8242.1,10942.2,10275.0,2032.9,0.0,0.0,2,SIMULATED,2700.1000000000004,1521.8
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A3,2,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.891,2.1808,0.0,2.1936,0.2697,14.0994,2.0455,148.0,0.46,9436.0,8242.1,8911.4,10275.0,2032.9,1363.6,1363.6,2,SIMULATED,669.2999999999993,1295.9
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2+A3,2,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.8392,3.2163,0.0,1.1253,0.1629,15.8378,0.1826,148.0,0.46,9436.0,8242.1,9798.0,10275.0,2032.9,477.0,477.0,2,SIMULATED,1555.8999999999996,1610.6
SIM_2021-04-30_HEAVY_RAIN,2021-04-30,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2+A3,3,0.8558,2.8843,0.0,2.771,0.1487,13.3916,2.2169,0.9346,1.3075,0.0,1.2875,0.2825,16.7839,0.0,148.0,0.46,9436.0,8242.1,10942.2,10275.0,2032.9,0.0,0.0,3,SIMULATED,2700.1000000000004,1489.5
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,NO_ACTION,0,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,2.7,0.257,9436.0,8978.1,8978.1,10275.0,1296.9,1296.9,1296.9,0,SIMULATED,0.0,0.0
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1,1,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.6956,5.3947,0.0,0.2668,0.2978,13.4653,0.0,2.7,0.257,9436.0,8978.1,7917.3,10275.0,1296.9,2357.7,2357.7,1,SIMULATED,-1060.8000000000002,1212.5
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2,1,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.8212,3.5134,0.0,1.3652,0.224,15.3192,0.0,2.7,0.257,9436.0,8978.1,9629.3,10275.0,1296.9,645.7,645.7,1,SIMULATED,651.1999999999989,1270.9
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A3,1,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.7526,4.6729,0.0,0.2779,0.1062,12.944,0.0019,2.7,0.257,9436.0,8978.1,8999.2,10275.0,1296.9,1275.8,1275.8,1,SIMULATED,21.100000000000364,1160.7
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2,2,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.7607,4.4687,0.0,0.6327,0.1532,16.1792,0.0,2.7,0.257,9436.0,8978.1,8597.1,10275.0,1296.9,1677.9,1677.9,2,SIMULATED,-381.0,1506.9
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A3,2,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.6956,5.3947,0.0,0.2427,0.2978,13.4653,0.0,2.7,0.257,9436.0,8978.1,7917.3,10275.0,1296.9,2357.7,2357.7,2,SIMULATED,-1060.8000000000002,1417.0
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2+A3,2,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.8607,2.7234,0.0,0.7379,0.2416,15.3902,0.0,2.7,0.257,9436.0,8978.1,9984.4,10275.0,1296.9,290.6,290.6,2,SIMULATED,1006.2999999999993,1541.4
SIM_2021-04-30_EQUIPMENT_DEGRADATION,2021-04-30,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2+A3,3,0.7526,4.6729,0.0,0.4154,0.1062,12.944,0.0019,0.8208,3.4011,0.0,0.501,0.2613,16.1044,0.0,2.7,0.257,9436.0,8978.1,9372.6,10275.0,1296.9,902.4,902.4,3,SIMULATED,394.5,1565.6
SIM_2021-04-30_BLAST_DELAY,2021-04-30,SIMULATED_HISTORY_STATE,BLAST_DELAY,NO_ACTION,0,0.8079,3.842,0.0,1.0586,0.9906,13.8219,0.0557,0.8079,3.842,0.0,1.0586,0.9906,13.8219,0.0557,2.7,0.257,9436.0,8857.9,8857.9,10275.0,1417.1,1417.1,1417.1,0,SIMULATED,0.0,0.0
SIM_2021-04-30_BLAST_DELAY,2021-04-30,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1,1,0.8079,3.842,0.0,1.0586,0.9906,13.8219,0.0557,0.9134,1.6905,0.0,0.6114,4.1657,14.25,0.0,2.7,0.257,9436.0,8857.9,8185.9,10275.0,1417.1,2089.1,2089.1,1,SIMULATED,-672.0,2678.0
SIM_2021-04-30_BLAST_DELAY,2021-04-30,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2,1,0.8079,3.842,0.0,1.0586,0.9906,13.8219,0.0557,0.731,5.1978,0.0,0.785,5.345,16.1883,0.0,2.7,0.257,9436.0,8857.9,4800.0,10275.0,1417.1,5475.0,5475.0,1,SIMULATED,-4057.8999999999996,2194.1
