date,mine_id,synthetic_mine_id,target_tonnes,actual_tonnes,equipment_availability,equipment_downtime_h,maintenance_hours,drilling_delay_h,blast_delay_h,truck_count,haulage_delay_h,utilization,rainfall_mm,soil_moisture_m3m3,temperature_max_c,rainfall_source,ops_data_mode,weather_data_mode
2021-04-17,DEMO_MINE,SYN_MINE_01,1500.0,888.8,0.5,10.0,0.0,0.814,0.118,14.28,0.0,0.8888,0.0,0.251,37.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-18,DEMO_MINE,SYN_MINE_01,1275.0,766.2,0.5,10.0,0.0,0.826,0.127,14.57,0.0,0.7817,0.0,0.253,38.92,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-19,DEMO_MINE,SYN_MINE_01,1500.0,994.0,0.564,5.22,3.5,0.0,0.233,16.73,0.0,0.8911,0.0,0.253,39.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-20,DEMO_MINE,SYN_MINE_01,1500.0,1630.0,1.0,0.0,0.0,0.0,0.932,15.76,0.0,0.8521,0.0,0.253,39.46,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-21,DEMO_MINE,SYN_MINE_01,1500.0,1332.0,0.7515,4.97,0.0,0.445,0.169,16.21,0.0,0.8733,0.0,0.253,37.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-22,DEMO_MINE,SYN_MINE_01,1500.0,1515.9,0.865,2.699,0.0,0.0,0.841,14.91,0.0,0.9281,0.0,0.258,37.38,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-23,DEMO_MINE,SYN_MINE_01,1500.0,1655.9,1.0,0.0,0.0,0.0,0.211,14.5,0.0,0.8416,0.0,0.259,38.29,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-24,DEMO_MINE,SYN_MINE_01,1500.0,1380.7,0.7894,4.211,0.0,0.0,0.102,16.28,0.0,0.8723,0.0,0.259,39.29,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-25,DEMO_MINE,SYN_MINE_01,1275.0,1414.3,0.9784,0.432,0.0,0.066,0.198,15.22,0.0,0.721,0.0,0.262,38.85,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-26,DEMO_MINE,SYN_MINE_01,1500.0,1154.2,0.8196,2.56,0.0,2.09,0.284,15.66,1.931,0.6993,0.0,0.258,39.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-27,DEMO_MINE,SYN_MINE_01,1500.0,1724.3,1.0,0.0,0.0,0.87,0.842,15.63,0.0,0.9076,0.0,0.259,40.31,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-28,DEMO_MINE,SYN_MINE_01,1500.0,1613.3,1.0,0.0,0.0,0.0,0.518,16.05,0.0,0.8357,0.0,0.254,40.9,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-29,DEMO_MINE,SYN_MINE_01,1500.0,1825.1,1.0,0.0,0.0,0.686,0.224,15.41,0.0,0.9032,0.0,0.253,41.64,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-04-30,DEMO_MINE,SYN_MINE_01,1500.0,1802.1,1.0,0.0,0.0,0.45,0.146,16.09,0.0,0.8959,0.0,0.256,40.51,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-01,DEMO_MINE,SYN_MINE_01,1500.0,1644.1,0.9406,1.188,0.0,0.487,0.069,15.22,0.0,0.8786,0.0,0.257,38.29,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-02,DEMO_MINE,SYN_MINE_01,1275.0,1469.6,0.9605,0.79,0.0,1.326,0.0,14.4,0.0,0.7431,2.68,0.256,37.51,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-03,DEMO_MINE,SYN_MINE_01,1500.0,1054.5,0.6436,7.127,0.0,0.578,0.575,15.91,0.0,0.8672,0.0,0.258,37.34,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-04,DEMO_MINE,SYN_MINE_01,1500.0,1537.5,0.9363,1.274,0.0,0.0,0.849,14.65,0.0,0.8698,0.0,0.258,39.02,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-05,DEMO_MINE,SYN_MINE_01,1500.0,1404.6,0.825,0.0,3.5,2.881,0.165,16.23,0.0,0.8494,0.0,0.258,40.01,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-06,DEMO_MINE,SYN_MINE_01,1500.0,1467.6,0.825,0.0,3.5,3.333,0.0,14.93,0.0,0.8569,0.0,0.256,40.58,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-07,DEMO_MINE,SYN_MINE_01,1500.0,1502.2,0.9192,1.615,0.0,0.907,0.621,14.92,0.0,0.8543,0.42,0.257,38.54,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-08,DEMO_MINE,SYN_MINE_01,1500.0,1662.2,1.0,0.0,0.0,0.918,0.226,15.86,0.0,0.8201,0.0,0.255,38.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-09,DEMO_MINE,SYN_MINE_01,1275.0,864.6,0.6123,7.754,0.0,0.374,0.14,15.45,0.0,0.7185,13.54,0.279,37.5,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-10,DEMO_MINE,SYN_MINE_01,1500.0,1187.0,0.7047,5.907,0.0,1.1,0.084,13.85,0.173,0.8552,16.77,0.274,37.52,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-11,DEMO_MINE,SYN_MINE_01,1500.0,1293.6,0.8289,3.423,0.0,0.0,0.579,15.76,0.0,0.8187,3.51,0.28,38.43,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-12,DEMO_MINE,SYN_MINE_01,1500.0,1673.4,1.0,0.0,0.0,0.0,0.332,15.58,0.0,0.8399,0.45,0.291,39.48,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-13,DEMO_MINE,SYN_MINE_01,1500.0,1782.7,1.0,0.0,0.0,0.868,0.057,15.04,0.0,0.8925,0.0,0.287,38.93,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-14,DEMO_MINE,SYN_MINE_01,1500.0,1627.9,1.0,0.0,0.0,1.449,0.0,14.91,0.0,0.8043,0.0,0.283,39.26,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-15,DEMO_MINE,SYN_MINE_01,1500.0,1823.2,1.0,0.0,0.0,0.191,0.35,16.13,0.0,0.9217,1.57,0.275,38.33,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-16,DEMO_MINE,SYN_MINE_01,1275.0,1317.0,1.0,0.0,0.0,2.025,0.557,16.68,0.0,0.6893,0.0,0.267,37.6,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-17,DEMO_MINE,SYN_MINE_01,1500.0,1696.5,1.0,0.0,0.0,0.0,0.899,16.52,0.0,0.897,0.0,0.264,35.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-18,DEMO_MINE,SYN_MINE_01,1500.0,1679.2,1.0,0.0,0.0,0.0,0.34,16.27,0.0,0.8524,0.11,0.268,36.04,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-19,DEMO_MINE,SYN_MINE_01,1500.0,1587.8,0.8499,2.926,0.0,0.935,0.079,14.82,0.0,0.9213,0.0,0.304,34.86,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-20,DEMO_MINE,SYN_MINE_01,1500.0,1245.8,0.6739,6.521,0.0,0.0,0.107,15.18,0.0,0.8914,3.36,0.318,33.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-21,DEMO_MINE,SYN_MINE_01,1500.0,1377.0,0.8131,3.738,0.0,2.365,0.142,15.36,0.0,0.8423,0.0,0.299,37.57,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-22,DEMO_MINE,SYN_MINE_01,1500.0,1361.6,0.825,0.0,3.5,1.626,0.536,15.7,0.0,0.8484,0.0,0.282,37.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-23,DEMO_MINE,SYN_MINE_01,1275.0,985.9,0.825,0.0,3.5,1.324,0.131,14.47,1.985,0.594,0.0,0.273,37.48,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-24,DEMO_MINE,SYN_MINE_01,1500.0,1555.9,1.0,0.0,0.0,0.921,0.756,16.92,0.0,0.8194,0.0,0.269,38.54,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-25,DEMO_MINE,SYN_MINE_01,1500.0,1743.5,1.0,0.0,0.0,0.0,0.389,16.52,0.0,0.8954,0.0,0.264,37.76,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-26,DEMO_MINE,SYN_MINE_01,1500.0,1797.8,1.0,0.0,0.0,1.18,0.229,15.7,0.0,0.8917,0.0,0.265,39.16,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-27,DEMO_MINE,SYN_MINE_01,1500.0,920.4,0.5003,9.995,0.0,0.387,0.06,15.72,0.0,0.9257,0.0,0.261,38.9,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-28,DEMO_MINE,SYN_MINE_01,1500.0,908.3,0.5174,9.652,0.0,1.65,0.137,15.25,0.0,0.8805,0.0,0.252,39.21,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-29,DEMO_MINE,SYN_MINE_01,1500.0,1806.4,1.0,0.0,0.0,0.595,0.192,16.75,0.0,0.8954,0.0,0.247,39.96,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-30,DEMO_MINE,SYN_MINE_01,1275.0,1462.9,1.0,0.0,0.0,3.027,0.138,16.08,0.0,0.7402,0.0,0.25,38.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-05-31,DEMO_MINE,SYN_MINE_01,1500.0,1319.8,0.7546,4.909,0.0,0.0,0.0,16.47,0.0,0.8394,0.0,0.255,38.28,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-01,DEMO_MINE,SYN_MINE_01,1500.0,1356.2,0.7449,5.103,0.0,0.977,0.039,15.56,0.0,0.9076,0.41,0.257,36.37,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-02,DEMO_MINE,SYN_MINE_01,1500.0,1479.7,0.8501,1.6,0.0,0.0,0.0,16.06,0.0,0.8634,0.0,0.265,36.33,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-03,DEMO_MINE,SYN_MINE_01,1500.0,1558.4,1.0,0.0,0.0,0.0,0.213,16.75,0.0,0.7916,0.0,0.269,35.91,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-04,DEMO_MINE,SYN_MINE_01,1500.0,1720.5,1.0,0.0,0.0,2.231,0.063,16.43,0.0,0.8609,23.31,0.289,33.41,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-05,DEMO_MINE,SYN_MINE_01,1500.0,1714.1,1.0,0.0,0.0,0.834,0.218,15.16,0.0,0.8705,3.44,0.309,33.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-06,DEMO_MINE,SYN_MINE_01,1275.0,1423.6,1.0,0.0,0.0,0.75,0.68,16.54,0.0,0.7364,0.0,0.333,36.82,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-07,DEMO_MINE,SYN_MINE_01,1500.0,1426.6,0.8714,1.092,0.0,1.402,0.416,16.56,0.0,0.8387,0.16,0.287,36.04,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-08,DEMO_MINE,SYN_MINE_01,1500.0,1544.8,0.825,0.0,3.5,1.524,0.0,15.99,0.0,0.9007,0.18,0.317,37.79,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-09,DEMO_MINE,SYN_MINE_01,1500.0,1724.9,1.0,0.0,0.0,1.377,0.478,15.48,0.0,0.8865,2.66,0.391,33.47,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-10,DEMO_MINE,SYN_MINE_01,1500.0,1357.7,0.825,0.0,3.5,0.0,0.408,15.99,0.242,0.8666,12.46,0.477,30.0,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-11,DEMO_MINE,SYN_MINE_01,1500.0,1477.7,1.0,0.0,0.0,1.667,0.157,15.63,1.96,0.8425,25.71,0.507,29.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-12,DEMO_MINE,SYN_MINE_01,1500.0,1338.4,1.0,0.0,0.0,0.0,0.0,13.39,3.613,0.8398,13.35,0.508,29.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-13,DEMO_MINE,SYN_MINE_01,1275.0,957.7,0.7744,4.511,0.0,1.885,0.35,14.93,0.957,0.7061,12.05,0.502,33.18,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-14,DEMO_MINE,SYN_MINE_01,1500.0,1414.3,0.8608,2.785,0.0,0.0,0.398,15.86,0.129,0.8516,0.59,0.499,33.59,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-15,DEMO_MINE,SYN_MINE_01,1500.0,1320.5,0.8018,3.964,0.0,0.0,0.367,14.94,0.412,0.875,6.48,0.49,33.35,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-16,DEMO_MINE,SYN_MINE_01,1500.0,1500.3,0.9704,0.591,0.0,0.0,0.712,15.4,0.096,0.8183,0.0,0.478,32.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-17,DEMO_MINE,SYN_MINE_01,1500.0,1559.1,1.0,0.0,0.0,1.881,0.076,14.46,1.527,0.855,0.21,0.49,33.06,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-18,DEMO_MINE,SYN_MINE_01,1500.0,1523.7,1.0,0.0,0.0,0.0,0.508,15.34,1.184,0.8507,3.72,0.504,30.89,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-19,DEMO_MINE,SYN_MINE_01,1500.0,1586.6,0.9489,0.942,0.0,0.0,0.0,14.83,0.967,0.8757,6.78,0.494,30.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-20,DEMO_MINE,SYN_MINE_01,1275.0,1386.8,1.0,0.0,0.0,0.0,0.104,15.55,0.746,0.7199,10.12,0.477,32.52,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-21,DEMO_MINE,SYN_MINE_01,1500.0,1682.0,1.0,0.0,0.0,0.0,0.341,14.55,0.836,0.8942,0.0,0.46,33.34,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-22,DEMO_MINE,SYN_MINE_01,1500.0,1732.6,0.981,0.379,0.0,0.56,0.0,16.73,0.0,0.8605,0.0,0.47,33.96,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-23,DEMO_MINE,SYN_MINE_01,1500.0,1511.2,0.9498,1.004,0.0,2.804,0.0,15.62,2.535,0.9082,58.53,0.503,30.35,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-24,DEMO_MINE,SYN_MINE_01,1500.0,1218.6,0.825,0.0,3.5,3.964,0.0,15.09,1.929,0.838,29.95,0.504,30.36,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-25,DEMO_MINE,SYN_MINE_01,1500.0,1592.8,1.0,0.0,0.0,2.16,0.22,16.02,1.298,0.856,22.97,0.501,30.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-26,DEMO_MINE,SYN_MINE_01,1500.0,1255.2,0.825,0.0,3.5,0.0,0.0,14.24,1.874,0.8536,2.06,0.488,33.39,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-27,DEMO_MINE,SYN_MINE_01,1275.0,1273.7,1.0,0.0,0.0,0.0,0.102,13.69,1.97,0.7442,3.83,0.482,33.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-28,DEMO_MINE,SYN_MINE_01,1500.0,1237.9,0.7239,5.522,0.0,0.949,0.313,15.55,0.0,0.8701,2.06,0.501,33.46,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-29,DEMO_MINE,SYN_MINE_01,1500.0,1747.7,1.0,0.0,0.0,0.857,0.148,16.02,0.028,0.8757,0.0,0.485,34.47,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-06-30,DEMO_MINE,SYN_MINE_01,1500.0,1377.5,0.8406,1.947,0.0,0.0,0.57,15.81,0.479,0.8714,2.1,0.486,34.33,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-01,DEMO_MINE,SYN_MINE_01,1350.0,1742.7,1.0,0.0,0.0,0.787,0.015,15.99,0.229,0.8641,8.24,0.477,32.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-02,DEMO_MINE,SYN_MINE_01,1350.0,1476.6,1.0,0.0,0.0,2.51,0.118,14.4,2.091,0.8311,5.95,0.494,32.45,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-03,DEMO_MINE,SYN_MINE_01,1350.0,1680.2,1.0,0.0,0.0,1.138,0.0,15.49,0.491,0.8221,3.0,0.48,35.42,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-04,DEMO_MINE,SYN_MINE_01,1147.5,1429.2,1.0,0.0,0.0,0.887,0.085,14.88,0.383,0.7128,0.0,0.462,35.27,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-05,DEMO_MINE,SYN_MINE_01,1350.0,1168.5,0.6364,7.271,0.0,1.102,0.0,15.62,0.0,0.8991,1.19,0.467,35.04,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-06,DEMO_MINE,SYN_MINE_01,1350.0,1650.9,0.9857,0.286,0.0,0.0,0.027,14.81,0.951,0.881,3.99,0.486,35.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-07,DEMO_MINE,SYN_MINE_01,1350.0,1721.8,1.0,0.0,0.0,1.528,0.169,14.77,0.948,0.9185,1.95,0.478,36.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-08,DEMO_MINE,SYN_MINE_01,1350.0,1159.4,0.7627,4.746,0.0,1.707,0.049,14.28,1.216,0.8378,22.31,0.511,29.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-09,DEMO_MINE,SYN_MINE_01,1350.0,834.0,0.652,5.817,0.0,1.667,0.59,14.09,1.489,0.8019,29.99,0.498,32.07,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-10,DEMO_MINE,SYN_MINE_01,1350.0,1561.2,1.0,0.0,0.0,1.106,0.244,15.39,0.869,0.8392,2.17,0.5,33.72,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-11,DEMO_MINE,SYN_MINE_01,1147.5,1208.2,0.8418,3.165,0.0,1.453,0.003,14.99,0.602,0.7379,11.89,0.503,33.73,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-12,DEMO_MINE,SYN_MINE_01,1350.0,1279.7,0.8194,0.112,3.5,0.0,0.539,15.19,0.244,0.8226,8.05,0.487,32.87,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-13,DEMO_MINE,SYN_MINE_01,1350.0,665.5,0.5,10.0,0.0,2.048,0.052,14.48,2.086,0.6547,0.0,0.469,32.79,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-14,DEMO_MINE,SYN_MINE_01,1350.0,1367.0,0.8126,3.748,0.0,1.668,0.048,14.77,0.0,0.8371,1.04,0.464,33.01,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-15,DEMO_MINE,SYN_MINE_01,1350.0,1307.5,0.825,0.0,3.5,0.482,0.134,14.96,0.529,0.8338,7.4,0.453,32.88,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-16,DEMO_MINE,SYN_MINE_01,1350.0,1676.7,1.0,0.0,0.0,1.054,0.021,14.12,0.806,0.8703,7.72,0.439,33.37,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-17,DEMO_MINE,SYN_MINE_01,1350.0,1106.2,0.8743,1.412,0.0,4.463,0.435,15.79,2.482,0.6616,0.0,0.42,34.18,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-18,DEMO_MINE,SYN_MINE_01,1147.5,1553.1,1.0,0.0,0.0,1.889,0.17,15.27,0.0,0.7512,0.0,0.408,33.83,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-19,DEMO_MINE,SYN_MINE_01,1350.0,1689.0,1.0,0.0,0.0,0.0,0.456,15.27,0.0,0.8545,0.0,0.432,32.78,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-20,DEMO_MINE,SYN_MINE_01,1350.0,1729.1,1.0,0.0,0.0,1.021,0.26,15.45,0.102,0.8839,0.0,0.469,29.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-21,DEMO_MINE,SYN_MINE_01,1350.0,1263.6,0.8472,3.055,0.0,2.876,0.217,16.05,1.225,0.8332,27.69,0.509,27.84,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-22,DEMO_MINE,SYN_MINE_01,1350.0,1279.2,0.8326,3.349,0.0,2.245,0.501,15.86,0.842,0.852,24.28,0.504,27.63,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-23,DEMO_MINE,SYN_MINE_01,1350.0,1529.0,1.0,0.0,0.0,2.005,0.054,16.29,1.714,0.8573,35.85,0.506,27.73,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-24,DEMO_MINE,SYN_MINE_01,1350.0,1568.2,1.0,0.0,0.0,2.48,0.342,15.78,1.998,0.8922,26.48,0.51,26.69,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-25,DEMO_MINE,SYN_MINE_01,1147.5,984.3,0.6269,7.463,0.0,2.335,0.103,15.14,0.0,0.7891,9.56,0.498,28.95,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-26,DEMO_MINE,SYN_MINE_01,1350.0,872.3,0.5,10.0,0.0,0.259,0.125,16.32,0.0,0.8882,1.56,0.479,28.88,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-27,DEMO_MINE,SYN_MINE_01,1350.0,914.8,0.5,10.0,0.0,0.0,0.026,15.85,0.0,0.9126,2.85,0.486,27.74,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-28,DEMO_MINE,SYN_MINE_01,1350.0,1135.3,0.7428,5.143,0.0,2.087,0.12,14.79,1.082,0.8364,45.14,0.514,27.42,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-29,DEMO_MINE,SYN_MINE_01,1350.0,1463.5,1.0,0.0,0.0,2.887,0.172,15.61,1.971,0.8415,31.89,0.499,27.21,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-30,DEMO_MINE,SYN_MINE_01,1350.0,1377.2,1.0,0.0,0.0,0.618,0.319,13.73,2.579,0.8383,1.05,0.502,26.86,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-07-31,DEMO_MINE,SYN_MINE_01,1350.0,968.7,0.848,0.0,3.04,3.111,0.111,14.37,4.287,0.6933,41.4,0.502,26.84,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2021-08-01,DEMO_MINE,SYN_MINE_01,1147.5,1158.2,0.825,0.0,3.5,1.296,0.202,14.63,0.368,0.7293,0.34,0.494,26.51,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
