date,shift,mine_id,equipment_id,equipment_type,event_type,hours_in_shift,provenance
2021-02-18,A,SYN_MINE_01,SYN_TRUCK_015,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-02-19,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.001,SYNTHETIC
2021-02-19,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,3.575,SYNTHETIC
2021-02-19,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.858,SYNTHETIC
2021-02-19,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,0.554,SYNTHETIC
2021-02-19,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,4.382,SYNTHETIC
2021-02-19,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-02-19,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,2.184,SYNTHETIC
2021-02-20,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.169,SYNTHETIC
2021-02-20,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-02-20,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.606,SYNTHETIC
2021-02-21,B,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,1.677,SYNTHETIC
2021-02-21,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,5.246,SYNTHETIC
2021-02-21,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,4.512,SYNTHETIC
2021-02-21,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,2.368,SYNTHETIC
2021-02-21,C,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,2.282,SYNTHETIC
2021-02-22,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.753,SYNTHETIC
2021-02-22,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,3.682,SYNTHETIC
2021-02-22,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.421,SYNTHETIC
2021-02-23,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,1.031,SYNTHETIC
2021-02-23,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,5.028,SYNTHETIC
2021-02-23,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,5.783,SYNTHETIC
2021-02-23,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,3.026,SYNTHETIC
2021-02-24,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,5.822,SYNTHETIC
2021-02-24,A,SYN_MINE_01,SYN_TRUCK_014,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-02-24,A,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,2.95,SYNTHETIC
2021-02-24,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,1.946,SYNTHETIC
2021-02-25,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.538,SYNTHETIC
2021-02-25,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-02-25,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.124,SYNTHETIC
2021-02-26,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,3.163,SYNTHETIC
2021-02-26,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,5.031,SYNTHETIC
2021-02-26,B,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,1.679,SYNTHETIC
2021-02-27,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,5.242,SYNTHETIC
2021-02-27,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.75,SYNTHETIC
2021-02-27,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,3.321,SYNTHETIC
2021-02-27,A,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,4.434,SYNTHETIC
2021-02-28,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-02-28,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,5.747,SYNTHETIC
2021-02-28,C,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,4.328,SYNTHETIC
2021-02-28,B,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,3.181,SYNTHETIC
2021-02-28,A,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,5.345,SYNTHETIC
2021-03-01,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,6.387,SYNTHETIC
2021-03-01,A,SYN_MINE_01,SYN_TRUCK_016,dumper,PREVENTIVE_MAINTENANCE,6.768,SYNTHETIC
2021-03-02,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,4.824,SYNTHETIC
2021-03-02,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,6.859,SYNTHETIC
2021-03-02,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,1.015,SYNTHETIC
2021-03-02,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.407,SYNTHETIC
2021-03-02,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,2.651,SYNTHETIC
2021-03-03,ALL,SYN_MINE_01,SITE,site,WEATHER_SITE_STOPPAGE,10.66,SYNTHETIC
2021-03-03,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.314,SYNTHETIC
2021-03-03,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,0.402,SYNTHETIC
2021-03-03,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,5.82,SYNTHETIC
2021-03-04,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.212,SYNTHETIC
2021-03-04,A,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.888,SYNTHETIC
2021-03-04,C,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,4.954,SYNTHETIC
2021-03-04,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.975,SYNTHETIC
2021-03-04,B,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,6.974,SYNTHETIC
2021-03-04,C,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,5.479,SYNTHETIC
2021-03-04,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,2.817,SYNTHETIC
2021-03-05,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.95,SYNTHETIC
2021-03-05,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,5.649,SYNTHETIC
2021-03-05,A,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,6.635,SYNTHETIC
2021-03-05,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,1.849,SYNTHETIC
2021-03-06,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.574,SYNTHETIC
2021-03-06,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,6.219,SYNTHETIC
2021-03-06,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,0.788,SYNTHETIC
2021-03-06,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,0.574,SYNTHETIC
2021-03-06,B,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,5.983,SYNTHETIC
2021-03-07,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.373,SYNTHETIC
2021-03-07,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-07,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-07,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,0.24,SYNTHETIC
2021-03-07,A,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,2.819,SYNTHETIC
2021-03-07,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,0.405,SYNTHETIC
2021-03-08,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.979,SYNTHETIC
2021-03-08,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.203,SYNTHETIC
2021-03-08,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,0.389,SYNTHETIC
2021-03-08,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,3.876,SYNTHETIC
2021-03-09,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.686,SYNTHETIC
2021-03-09,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,0.267,SYNTHETIC
2021-03-09,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,4.441,SYNTHETIC
2021-03-09,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,5.718,SYNTHETIC
2021-03-09,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.365,SYNTHETIC
2021-03-09,A,SYN_MINE_01,SYN_TRUCK_017,dumper,PREVENTIVE_MAINTENANCE,4.793,SYNTHETIC
2021-03-10,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,3.061,SYNTHETIC
2021-03-10,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.011,SYNTHETIC
2021-03-10,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,4.222,SYNTHETIC
2021-03-10,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,0.719,SYNTHETIC
2021-03-10,A,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,2.814,SYNTHETIC
2021-03-10,A,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,2.024,SYNTHETIC
2021-03-10,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,2.83,SYNTHETIC
2021-03-11,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-11,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,5.682,SYNTHETIC
2021-03-11,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,4.781,SYNTHETIC
2021-03-12,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,2.045,SYNTHETIC
2021-03-12,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,4.323,SYNTHETIC
2021-03-12,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,4.959,SYNTHETIC
2021-03-12,A,SYN_MINE_01,SYN_TRUCK_015,dumper,PREVENTIVE_MAINTENANCE,5.434,SYNTHETIC
2021-03-13,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-13,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,4.34,SYNTHETIC
2021-03-13,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,1.812,SYNTHETIC
2021-03-13,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,0.552,SYNTHETIC
2021-03-14,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.988,SYNTHETIC
2021-03-14,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,1.598,SYNTHETIC
2021-03-14,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,6.378,SYNTHETIC
2021-03-14,C,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.502,SYNTHETIC
2021-03-14,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.048,SYNTHETIC
2021-03-14,A,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,1.772,SYNTHETIC
2021-03-15,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.52,SYNTHETIC
2021-03-15,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.042,SYNTHETIC
2021-03-15,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,5.389,SYNTHETIC
2021-03-15,A,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,3.509,SYNTHETIC
2021-03-15,B,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,0.041,SYNTHETIC
2021-03-16,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,6.91,SYNTHETIC
2021-03-16,C,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.058,SYNTHETIC
2021-03-16,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.655,SYNTHETIC
2021-03-16,A,SYN_MINE_01,SYN_TRUCK_014,dumper,PREVENTIVE_MAINTENANCE,6.917,SYNTHETIC
2021-03-17,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-17,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,0.924,SYNTHETIC
2021-03-17,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,3.305,SYNTHETIC
2021-03-17,A,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,3.269,SYNTHETIC
2021-03-17,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,3.593,SYNTHETIC
2021-03-18,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.841,SYNTHETIC
2021-03-18,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.069,SYNTHETIC
2021-03-18,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,6.804,SYNTHETIC
2021-03-18,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.458,SYNTHETIC
2021-03-18,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,2.172,SYNTHETIC
2021-03-20,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.583,SYNTHETIC
2021-03-20,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,6.199,SYNTHETIC
2021-03-20,A,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,3.328,SYNTHETIC
2021-03-21,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,0.062,SYNTHETIC
2021-03-21,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-21,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.721,SYNTHETIC
2021-03-21,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,4.682,SYNTHETIC
2021-03-21,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,1.468,SYNTHETIC
2021-03-21,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,3.103,SYNTHETIC
2021-03-21,B,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,0.4,SYNTHETIC
2021-03-21,A,SYN_MINE_01,SYN_TRUCK_016,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-22,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.233,SYNTHETIC
2021-03-22,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.643,SYNTHETIC
2021-03-22,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,5.12,SYNTHETIC
2021-03-22,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,5.314,SYNTHETIC
2021-03-22,C,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,1.709,SYNTHETIC
2021-03-23,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.584,SYNTHETIC
2021-03-23,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.321,SYNTHETIC
2021-03-23,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.005,SYNTHETIC
2021-03-23,C,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.256,SYNTHETIC
2021-03-23,A,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,0.834,SYNTHETIC
2021-03-23,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-03-23,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,1.272,SYNTHETIC
2021-03-24,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.454,SYNTHETIC
2021-03-24,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,2.822,SYNTHETIC
2021-03-24,B,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,6.941,SYNTHETIC
2021-03-24,B,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,5.103,SYNTHETIC
2021-03-25,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,4.76,SYNTHETIC
2021-03-25,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.979,SYNTHETIC
2021-03-25,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,0.971,SYNTHETIC
2021-03-26,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.256,SYNTHETIC
2021-03-26,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,6.07,SYNTHETIC
2021-03-26,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.791,SYNTHETIC
2021-03-26,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,5.752,SYNTHETIC
2021-03-26,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,4.702,SYNTHETIC
2021-03-26,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,2.435,SYNTHETIC
2021-03-27,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.255,SYNTHETIC
2021-03-27,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,5.992,SYNTHETIC
2021-03-27,C,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,1.691,SYNTHETIC
2021-03-27,B,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,4.111,SYNTHETIC
2021-03-27,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,4.866,SYNTHETIC
2021-03-28,A,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,5.397,SYNTHETIC
2021-03-28,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,2.917,SYNTHETIC
2021-03-28,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,4.928,SYNTHETIC
2021-03-28,A,SYN_MINE_01,SYN_TRUCK_017,dumper,PREVENTIVE_MAINTENANCE,5.167,SYNTHETIC
2021-03-29,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.798,SYNTHETIC
2021-03-29,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,6.179,SYNTHETIC
2021-03-29,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,6.716,SYNTHETIC
2021-03-29,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,0.311,SYNTHETIC
2021-03-29,C,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,2.977,SYNTHETIC
2021-03-30,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.125,SYNTHETIC
2021-03-30,B,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,4.765,SYNTHETIC
2021-03-31,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,6.187,SYNTHETIC
2021-03-31,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,4.757,SYNTHETIC
2021-03-31,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,5.176,SYNTHETIC
2021-03-31,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,2.4,SYNTHETIC
2021-03-31,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,6.449,SYNTHETIC
2021-04-01,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.655,SYNTHETIC
2021-04-01,C,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,2.756,SYNTHETIC
2021-04-01,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,5.896,SYNTHETIC
2021-04-01,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,5.956,SYNTHETIC
2021-04-01,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,0.244,SYNTHETIC
2021-04-02,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-04-02,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.961,SYNTHETIC
2021-04-02,A,SYN_MINE_01,SYN_TRUCK_015,dumper,PREVENTIVE_MAINTENANCE,4.895,SYNTHETIC
2021-04-02,C,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,5.036,SYNTHETIC
2021-04-02,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,0.656,SYNTHETIC
2021-04-02,B,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,5.51,SYNTHETIC
2021-04-03,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.379,SYNTHETIC
2021-04-03,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.811,SYNTHETIC
2021-04-03,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.921,SYNTHETIC
2021-04-03,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,3.404,SYNTHETIC
2021-04-03,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,6.753,SYNTHETIC
2021-04-03,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,4.665,SYNTHETIC
2021-04-03,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,4.237,SYNTHETIC
2021-04-03,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.197,SYNTHETIC
2021-04-03,A,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,6.733,SYNTHETIC
2021-04-04,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,4.714,SYNTHETIC
2021-04-04,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.767,SYNTHETIC
2021-04-04,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,0.51,SYNTHETIC
2021-04-04,A,SYN_MINE_01,SYN_TRUCK_014,dumper,PREVENTIVE_MAINTENANCE,5.618,SYNTHETIC
2021-04-05,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,4.033,SYNTHETIC
2021-04-05,C,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,2.76,SYNTHETIC
2021-04-06,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.565,SYNTHETIC
2021-04-06,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.907,SYNTHETIC
2021-04-06,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,6.352,SYNTHETIC
2021-04-07,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.386,SYNTHETIC
2021-04-07,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,4.526,SYNTHETIC
2021-04-07,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.762,SYNTHETIC
2021-04-07,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,5.519,SYNTHETIC
2021-04-07,C,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,4.024,SYNTHETIC
2021-04-08,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,2.15,SYNTHETIC
2021-04-09,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.514,SYNTHETIC
2021-04-09,A,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,1.54,SYNTHETIC
2021-04-09,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,1.57,SYNTHETIC
2021-04-09,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,0.803,SYNTHETIC
2021-04-09,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,5.313,SYNTHETIC
2021-04-09,A,SYN_MINE_01,SYN_TRUCK_016,dumper,PREVENTIVE_MAINTENANCE,6.245,SYNTHETIC
2021-04-10,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.229,SYNTHETIC
2021-04-10,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-04-10,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,6.585,SYNTHETIC
2021-04-10,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,0.987,SYNTHETIC
2021-04-11,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.746,SYNTHETIC
2021-04-11,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,3.605,SYNTHETIC
2021-04-11,C,SYN_MINE_01,SYN_TRUCK_017,dumper,BREAKDOWN,0.115,SYNTHETIC
2021-04-12,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,0.294,SYNTHETIC
2021-04-12,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2021-04-12,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,4.261,SYNTHETIC
2021-04-13,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,4.842,SYNTHETIC
