borehole_id,target_id,scenario,depth_from_m,depth_to_m,interval_thickness_m,formation,host_lithology,weathering_zone,manganese_presence,mn_grade_pct,grade_category,confidence,evidence_level,provenance
SIM_T04_AMB_BH03,T04,AMBIGUOUS_DRILLING_RESULT,2.85,24.58,21.73,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.49,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T04_AMB_BH03,T04,AMBIGUOUS_DRILLING_RESULT,24.58,25.5,0.92,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,19.91,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T04_AMB_BH03,T04,AMBIGUOUS_DRILLING_RESULT,25.5,85.5,60.0,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.48,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_POS_BH01,T05,POSITIVE_DRILLING_INTERSECTION,0.0,2.46,2.46,Sausar Group,weathered zone / laterite cover,True,False,0.51,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH01,T05,POSITIVE_DRILLING_INTERSECTION,2.46,26.4,23.94,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.58,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH01,T05,POSITIVE_DRILLING_INTERSECTION,26.4,28.23,1.83,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,33.35,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T05_POS_BH01,T05,POSITIVE_DRILLING_INTERSECTION,28.23,35.8,7.57,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.65,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH01,T05,POSITIVE_DRILLING_INTERSECTION,35.8,37.6,1.8,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,31.78,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T05_POS_BH01,T05,POSITIVE_DRILLING_INTERSECTION,37.6,53.1,15.5,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.43,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH02,T05,POSITIVE_DRILLING_INTERSECTION,0.0,2.44,2.44,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH02,T05,POSITIVE_DRILLING_INTERSECTION,2.44,44.17,41.73,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH02,T05,POSITIVE_DRILLING_INTERSECTION,44.17,45.68,1.51,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,30.88,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T05_POS_BH02,T05,POSITIVE_DRILLING_INTERSECTION,45.68,70.4,24.72,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.47,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH03,T05,POSITIVE_DRILLING_INTERSECTION,0.0,2.26,2.26,Sausar Group,weathered zone / laterite cover,True,False,0.61,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH03,T05,POSITIVE_DRILLING_INTERSECTION,2.26,35.9,33.65,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.57,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH03,T05,POSITIVE_DRILLING_INTERSECTION,35.9,37.71,1.81,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,29.79,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T05_POS_BH03,T05,POSITIVE_DRILLING_INTERSECTION,37.71,61.92,24.21,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.48,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_POS_BH03,T05,POSITIVE_DRILLING_INTERSECTION,61.92,63.64,1.72,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,42.4,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T05_POS_BH03,T05,POSITIVE_DRILLING_INTERSECTION,63.64,80.5,16.86,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_NEG_BH01,T05,NEGATIVE_DRILLING_RESULT,0.0,2.17,2.17,Sausar Group,weathered zone / laterite cover,True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_NEG_BH01,T05,NEGATIVE_DRILLING_RESULT,2.17,93.0,90.83,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.18,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_NEG_BH02,T05,NEGATIVE_DRILLING_RESULT,0.0,2.98,2.98,Sausar Group,weathered zone / laterite cover,True,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_NEG_BH02,T05,NEGATIVE_DRILLING_RESULT,2.98,96.6,93.62,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.55,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_NEG_BH03,T05,NEGATIVE_DRILLING_RESULT,0.0,2.99,2.99,Sausar Group,weathered zone / laterite cover,True,False,0.77,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_NEG_BH03,T05,NEGATIVE_DRILLING_RESULT,2.99,82.6,79.61,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.5,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T05_AMB_BH01,T05,AMBIGUOUS_DRILLING_RESULT,0.0,2.8,2.8,Sausar Group,weathered zone / laterite cover,True,False,0.25,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH01,T05,AMBIGUOUS_DRILLING_RESULT,2.8,21.18,18.38,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.35,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH01,T05,AMBIGUOUS_DRILLING_RESULT,21.18,21.75,0.57,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,16.39,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH01,T05,AMBIGUOUS_DRILLING_RESULT,21.75,87.4,65.65,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.25,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH02,T05,AMBIGUOUS_DRILLING_RESULT,0.0,2.26,2.26,Sausar Group,weathered zone / laterite cover,True,False,0.57,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH02,T05,AMBIGUOUS_DRILLING_RESULT,2.26,27.94,25.68,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.67,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH02,T05,AMBIGUOUS_DRILLING_RESULT,27.94,28.62,0.68,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,14.49,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH02,T05,AMBIGUOUS_DRILLING_RESULT,28.62,86.9,58.28,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.42,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH03,T05,AMBIGUOUS_DRILLING_RESULT,0.0,2.29,2.29,Sausar Group,weathered zone / laterite cover,True,False,0.21,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH03,T05,AMBIGUOUS_DRILLING_RESULT,2.29,54.41,52.12,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.36,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH03,T05,AMBIGUOUS_DRILLING_RESULT,54.41,54.73,0.33,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,19.07,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T05_AMB_BH03,T05,AMBIGUOUS_DRILLING_RESULT,54.73,82.8,28.07,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.6,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_POS_BH01,T06,POSITIVE_DRILLING_INTERSECTION,0.0,2.11,2.11,Sausar Group,weathered zone / laterite cover,True,False,0.58,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH01,T06,POSITIVE_DRILLING_INTERSECTION,2.11,40.39,38.29,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH01,T06,POSITIVE_DRILLING_INTERSECTION,40.39,42.16,1.76,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,25.45,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T06_POS_BH01,T06,POSITIVE_DRILLING_INTERSECTION,42.16,55.0,12.84,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.46,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH02,T06,POSITIVE_DRILLING_INTERSECTION,0.0,2.87,2.87,Sausar Group,weathered zone / laterite cover,True,False,0.68,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH02,T06,POSITIVE_DRILLING_INTERSECTION,2.87,44.67,41.8,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.27,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH02,T06,POSITIVE_DRILLING_INTERSECTION,44.67,46.36,1.7,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,40.11,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T06_POS_BH02,T06,POSITIVE_DRILLING_INTERSECTION,46.36,48.03,1.66,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,33.26,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T06_POS_BH02,T06,POSITIVE_DRILLING_INTERSECTION,48.03,55.2,7.17,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.39,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH03,T06,POSITIVE_DRILLING_INTERSECTION,0.0,2.05,2.05,Sausar Group,weathered zone / laterite cover,True,False,0.48,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH03,T06,POSITIVE_DRILLING_INTERSECTION,2.05,16.45,14.4,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.15,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_POS_BH03,T06,POSITIVE_DRILLING_INTERSECTION,16.45,18.29,1.84,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,25.35,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T06_POS_BH03,T06,POSITIVE_DRILLING_INTERSECTION,18.29,83.4,65.11,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.61,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_NEG_BH01,T06,NEGATIVE_DRILLING_RESULT,0.0,2.86,2.86,Sausar Group,weathered zone / laterite cover,True,False,0.11,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_NEG_BH01,T06,NEGATIVE_DRILLING_RESULT,2.86,98.2,95.34,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.11,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_NEG_BH02,T06,NEGATIVE_DRILLING_RESULT,0.0,2.79,2.79,Sausar Group,weathered zone / laterite cover,True,False,0.37,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_NEG_BH02,T06,NEGATIVE_DRILLING_RESULT,2.79,55.9,53.11,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.27,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_NEG_BH03,T06,NEGATIVE_DRILLING_RESULT,0.0,2.52,2.52,Sausar Group,weathered zone / laterite cover,True,False,0.24,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_NEG_BH03,T06,NEGATIVE_DRILLING_RESULT,2.52,73.1,70.58,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,1.03,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T06_AMB_BH01,T06,AMBIGUOUS_DRILLING_RESULT,0.0,2.53,2.53,Sausar Group,weathered zone / laterite cover,True,False,0.51,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH01,T06,AMBIGUOUS_DRILLING_RESULT,2.53,20.33,17.8,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.5,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH01,T06,AMBIGUOUS_DRILLING_RESULT,20.33,20.75,0.42,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,15.55,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH01,T06,AMBIGUOUS_DRILLING_RESULT,20.75,51.8,31.05,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.17,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH02,T06,AMBIGUOUS_DRILLING_RESULT,0.0,2.87,2.87,Sausar Group,weathered zone / laterite cover,True,False,0.44,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH02,T06,AMBIGUOUS_DRILLING_RESULT,2.87,15.25,12.38,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.09,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH02,T06,AMBIGUOUS_DRILLING_RESULT,15.25,15.94,0.69,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,18.13,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH02,T06,AMBIGUOUS_DRILLING_RESULT,15.94,54.7,38.76,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.46,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH03,T06,AMBIGUOUS_DRILLING_RESULT,0.0,2.21,2.21,Sausar Group,weathered zone / laterite cover,True,False,0.36,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH03,T06,AMBIGUOUS_DRILLING_RESULT,2.21,48.66,46.45,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.46,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH03,T06,AMBIGUOUS_DRILLING_RESULT,48.66,49.0,0.35,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,15.9,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T06_AMB_BH03,T06,AMBIGUOUS_DRILLING_RESULT,49.0,57.9,8.9,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.78,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_POS_BH01,T07,POSITIVE_DRILLING_INTERSECTION,0.0,2.47,2.47,Sausar Group,weathered zone / laterite cover,True,False,0.4,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH01,T07,POSITIVE_DRILLING_INTERSECTION,2.47,69.84,67.37,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.49,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH01,T07,POSITIVE_DRILLING_INTERSECTION,69.84,71.56,1.71,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,35.32,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T07_POS_BH01,T07,POSITIVE_DRILLING_INTERSECTION,71.56,99.1,27.54,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.2,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH02,T07,POSITIVE_DRILLING_INTERSECTION,0.0,2.63,2.63,Sausar Group,weathered zone / laterite cover,True,False,0.43,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH02,T07,POSITIVE_DRILLING_INTERSECTION,2.63,17.41,14.78,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.59,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH02,T07,POSITIVE_DRILLING_INTERSECTION,17.41,19.05,1.65,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,28.9,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T07_POS_BH02,T07,POSITIVE_DRILLING_INTERSECTION,19.05,19.14,0.09,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH02,T07,POSITIVE_DRILLING_INTERSECTION,19.14,20.91,1.76,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,26.81,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T07_POS_BH02,T07,POSITIVE_DRILLING_INTERSECTION,20.91,59.9,38.99,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH03,T07,POSITIVE_DRILLING_INTERSECTION,0.0,2.24,2.24,Sausar Group,weathered zone / laterite cover,True,False,0.76,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH03,T07,POSITIVE_DRILLING_INTERSECTION,2.24,23.47,21.23,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.1,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH03,T07,POSITIVE_DRILLING_INTERSECTION,23.47,25.35,1.88,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,38.74,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T07_POS_BH03,T07,POSITIVE_DRILLING_INTERSECTION,25.35,29.76,4.4,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.14,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_POS_BH03,T07,POSITIVE_DRILLING_INTERSECTION,29.76,31.72,1.97,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,35.62,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T07_POS_BH03,T07,POSITIVE_DRILLING_INTERSECTION,31.72,69.6,37.88,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.25,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_NEG_BH01,T07,NEGATIVE_DRILLING_RESULT,0.0,2.27,2.27,Sausar Group,weathered zone / laterite cover,True,False,0.53,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_NEG_BH01,T07,NEGATIVE_DRILLING_RESULT,2.27,70.1,67.83,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_NEG_BH02,T07,NEGATIVE_DRILLING_RESULT,0.0,2.81,2.81,Sausar Group,weathered zone / laterite cover,True,False,0.22,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_NEG_BH02,T07,NEGATIVE_DRILLING_RESULT,2.81,58.8,55.99,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_NEG_BH03,T07,NEGATIVE_DRILLING_RESULT,0.0,2.38,2.38,Sausar Group,weathered zone / laterite cover,True,False,0.13,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_NEG_BH03,T07,NEGATIVE_DRILLING_RESULT,2.38,88.6,86.22,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.52,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T07_AMB_BH01,T07,AMBIGUOUS_DRILLING_RESULT,0.0,2.48,2.48,Sausar Group,weathered zone / laterite cover,True,False,0.85,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH01,T07,AMBIGUOUS_DRILLING_RESULT,2.48,32.29,29.81,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.72,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH01,T07,AMBIGUOUS_DRILLING_RESULT,32.29,33.1,0.81,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,19.65,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH01,T07,AMBIGUOUS_DRILLING_RESULT,33.1,70.5,37.4,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH02,T07,AMBIGUOUS_DRILLING_RESULT,0.0,2.4,2.4,Sausar Group,weathered zone / laterite cover,True,False,0.46,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH02,T07,AMBIGUOUS_DRILLING_RESULT,2.4,59.04,56.64,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.5,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH02,T07,AMBIGUOUS_DRILLING_RESULT,59.04,59.54,0.5,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,17.72,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH02,T07,AMBIGUOUS_DRILLING_RESULT,59.54,97.2,37.66,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.65,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH03,T07,AMBIGUOUS_DRILLING_RESULT,0.0,2.82,2.82,Sausar Group,weathered zone / laterite cover,True,False,0.28,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH03,T07,AMBIGUOUS_DRILLING_RESULT,2.82,45.32,42.5,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH03,T07,AMBIGUOUS_DRILLING_RESULT,45.32,45.89,0.57,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,False,8.39,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T07_AMB_BH03,T07,AMBIGUOUS_DRILLING_RESULT,45.89,87.2,41.31,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,1.28,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T08_POS_BH01,T08,POSITIVE_DRILLING_INTERSECTION,0.0,2.89,2.89,Sausar Group,weathered zone / laterite cover,True,False,0.48,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH01,T08,POSITIVE_DRILLING_INTERSECTION,2.89,57.5,54.62,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.66,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH01,T08,POSITIVE_DRILLING_INTERSECTION,57.5,59.32,1.82,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,35.09,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T08_POS_BH01,T08,POSITIVE_DRILLING_INTERSECTION,59.32,72.19,12.87,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH01,T08,POSITIVE_DRILLING_INTERSECTION,72.19,74.06,1.87,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,26.1,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T08_POS_BH01,T08,POSITIVE_DRILLING_INTERSECTION,74.06,87.3,13.24,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH02,T08,POSITIVE_DRILLING_INTERSECTION,0.0,2.77,2.77,Sausar Group,weathered zone / laterite cover,True,False,0.61,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH02,T08,POSITIVE_DRILLING_INTERSECTION,2.77,52.24,49.46,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH02,T08,POSITIVE_DRILLING_INTERSECTION,52.24,53.96,1.72,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,25.95,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T08_POS_BH02,T08,POSITIVE_DRILLING_INTERSECTION,53.96,79.0,25.04,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH03,T08,POSITIVE_DRILLING_INTERSECTION,0.0,2.3,2.3,Sausar Group,weathered zone / laterite cover,True,False,0.22,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH03,T08,POSITIVE_DRILLING_INTERSECTION,2.3,56.96,54.66,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.24,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_POS_BH03,T08,POSITIVE_DRILLING_INTERSECTION,56.96,58.53,1.57,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,29.72,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T08_POS_BH03,T08,POSITIVE_DRILLING_INTERSECTION,58.53,95.5,36.97,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.4,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_NEG_BH01,T08,NEGATIVE_DRILLING_RESULT,0.0,2.74,2.74,Sausar Group,weathered zone / laterite cover,True,False,0.58,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_NEG_BH01,T08,NEGATIVE_DRILLING_RESULT,2.74,80.1,77.36,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.48,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_NEG_BH02,T08,NEGATIVE_DRILLING_RESULT,0.0,2.73,2.73,Sausar Group,weathered zone / laterite cover,True,False,0.32,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_NEG_BH02,T08,NEGATIVE_DRILLING_RESULT,2.73,88.5,85.77,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.33,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_NEG_BH03,T08,NEGATIVE_DRILLING_RESULT,0.0,2.85,2.85,Sausar Group,weathered zone / laterite cover,True,False,0.43,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_NEG_BH03,T08,NEGATIVE_DRILLING_RESULT,2.85,87.8,84.95,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.51,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T08_AMB_BH01,T08,AMBIGUOUS_DRILLING_RESULT,0.0,2.44,2.44,Sausar Group,weathered zone / laterite cover,True,False,0.54,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T08_AMB_BH01,T08,AMBIGUOUS_DRILLING_RESULT,2.44,23.68,21.24,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.82,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T08_AMB_BH01,T08,AMBIGUOUS_DRILLING_RESULT,23.68,24.28,0.6,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,20.43,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T08_AMB_BH01,T08,AMBIGUOUS_DRILLING_RESULT,24.28,65.2,40.92,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.14,BELOW 25% Mn,LOW,3,SIMULATED
