sample_id,target_id,scenario,borehole_id,depth_from_m,depth_to_m,sample_type,mn_pct,fe_pct,sio2_pct,sample_quality,provenance
SIM_T04_POS_BH03_009,T04,POSITIVE_DRILLING_INTERSECTION,SIM_T04_POS_BH03,0.0,2.05,drill core (simulated),0.67,3.37,52.93,SIMULATED_ASSAY,SIMULATED
SIM_T04_POS_BH03_010,T04,POSITIVE_DRILLING_INTERSECTION,SIM_T04_POS_BH03,2.05,37.01,drill core (simulated),0.48,6.65,65.72,SIMULATED_ASSAY,SIMULATED
SIM_T04_POS_BH03_011,T04,POSITIVE_DRILLING_INTERSECTION,SIM_T04_POS_BH03,37.01,38.62,drill core (simulated),30.17,5.52,19.93,SIMULATED_ASSAY,SIMULATED
SIM_T04_POS_BH03_012,T04,POSITIVE_DRILLING_INTERSECTION,SIM_T04_POS_BH03,38.62,63.7,drill core (simulated),0.44,5.38,54.53,SIMULATED_ASSAY,SIMULATED
SIM_T04_NEG_BH01_001,T04,NEGATIVE_DRILLING_RESULT,SIM_T04_NEG_BH01,0.0,2.68,drill core (simulated),0.21,5.04,46.83,SIMULATED_ASSAY,SIMULATED
SIM_T04_NEG_BH01_002,T04,NEGATIVE_DRILLING_RESULT,SIM_T04_NEG_BH01,2.68,69.8,drill core (simulated),0.4,0.99,65.29,SIMULATED_ASSAY,SIMULATED
SIM_T04_NEG_BH02_003,T04,NEGATIVE_DRILLING_RESULT,SIM_T04_NEG_BH02,0.0,2.1,drill core (simulated),0.86,7.86,55.98,SIMULATED_ASSAY,SIMULATED
SIM_T04_NEG_BH02_004,T04,NEGATIVE_DRILLING_RESULT,SIM_T04_NEG_BH02,2.1,78.5,drill core (simulated),0.43,5.2,57.44,SIMULATED_ASSAY,SIMULATED
SIM_T04_NEG_BH03_005,T04,NEGATIVE_DRILLING_RESULT,SIM_T04_NEG_BH03,0.0,2.58,drill core (simulated),0.63,5.02,59.67,SIMULATED_ASSAY,SIMULATED
SIM_T04_NEG_BH03_006,T04,NEGATIVE_DRILLING_RESULT,SIM_T04_NEG_BH03,2.58,80.4,drill core (simulated),0.48,6.0,46.38,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH01_001,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH01,0.0,2.28,drill core (simulated),0.58,2.06,46.65,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH01_002,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH01,2.28,32.73,drill core (simulated),0.39,4.96,57.38,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH01_003,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH01,32.73,33.25,drill core (simulated),18.64,4.33,30.5,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH01_004,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH01,33.25,94.1,drill core (simulated),0.22,6.87,59.73,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH02_005,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH02,0.0,2.85,drill core (simulated),0.48,5.15,60.34,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH02_006,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH02,2.85,41.62,drill core (simulated),0.39,8.09,54.27,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH02_007,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH02,41.62,42.38,drill core (simulated),15.26,6.1,32.3,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH02_008,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH02,42.38,54.8,drill core (simulated),0.23,5.83,60.38,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH03_009,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH03,0.0,2.85,drill core (simulated),0.3,4.75,69.29,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH03_010,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH03,2.85,24.58,drill core (simulated),0.49,5.01,58.45,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH03_011,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH03,24.58,25.5,drill core (simulated),19.91,8.47,29.61,SIMULATED_ASSAY,SIMULATED
SIM_T04_AMB_BH03_012,T04,AMBIGUOUS_DRILLING_RESULT,SIM_T04_AMB_BH03,25.5,85.5,drill core (simulated),0.48,4.87,51.09,SIMULATED_ASSAY,SIMULATED
SIM_T05_SS01,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.81,6.44,48.69,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS02,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.24,5.4,39.01,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS03,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.15,0.62,41.1,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS04,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.57,5.57,43.05,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS05,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.69,6.64,49.88,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS06,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),32.89,5.0,38.61,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS07,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),26.42,5.16,37.5,SIMULATED_SCREENING,SIMULATED
SIM_T05_SS08,T05,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.43,4.96,44.44,SIMULATED_SCREENING,SIMULATED
SIM_T05_POS_BH01_001,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH01,0.0,2.46,drill core (simulated),0.51,5.34,48.82,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH01_002,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH01,2.46,26.4,drill core (simulated),0.58,2.89,61.79,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH01_003,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH01,26.4,28.23,drill core (simulated),33.35,5.28,18.08,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH01_004,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH01,28.23,35.8,drill core (simulated),0.65,6.97,68.77,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH01_005,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH01,35.8,37.6,drill core (simulated),31.78,7.15,19.84,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH01_006,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH01,37.6,53.1,drill core (simulated),0.43,4.91,62.94,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH02_007,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH02,0.0,2.44,drill core (simulated),0.23,2.52,55.0,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH02_008,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH02,2.44,44.17,drill core (simulated),0.23,4.59,58.31,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH02_009,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH02,44.17,45.68,drill core (simulated),30.88,6.51,20.75,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH02_010,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH02,45.68,70.4,drill core (simulated),0.47,1.84,61.7,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH03_011,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH03,0.0,2.26,drill core (simulated),0.61,6.46,52.27,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH03_012,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH03,2.26,35.9,drill core (simulated),0.57,3.71,53.43,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH03_013,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH03,35.9,37.71,drill core (simulated),29.79,4.57,21.55,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH03_014,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH03,37.71,61.92,drill core (simulated),0.48,5.16,56.78,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH03_015,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH03,61.92,63.64,drill core (simulated),42.4,8.21,9.62,SIMULATED_ASSAY,SIMULATED
SIM_T05_POS_BH03_016,T05,POSITIVE_DRILLING_INTERSECTION,SIM_T05_POS_BH03,63.64,80.5,drill core (simulated),0.44,5.67,58.71,SIMULATED_ASSAY,SIMULATED
SIM_T05_NEG_BH01_001,T05,NEGATIVE_DRILLING_RESULT,SIM_T05_NEG_BH01,0.0,2.17,drill core (simulated),0.38,4.66,51.31,SIMULATED_ASSAY,SIMULATED
SIM_T05_NEG_BH01_002,T05,NEGATIVE_DRILLING_RESULT,SIM_T05_NEG_BH01,2.17,93.0,drill core (simulated),0.18,6.98,59.36,SIMULATED_ASSAY,SIMULATED
SIM_T05_NEG_BH02_003,T05,NEGATIVE_DRILLING_RESULT,SIM_T05_NEG_BH02,0.0,2.98,drill core (simulated),0.42,2.68,49.61,SIMULATED_ASSAY,SIMULATED
SIM_T05_NEG_BH02_004,T05,NEGATIVE_DRILLING_RESULT,SIM_T05_NEG_BH02,2.98,96.6,drill core (simulated),0.55,5.01,54.42,SIMULATED_ASSAY,SIMULATED
SIM_T05_NEG_BH03_005,T05,NEGATIVE_DRILLING_RESULT,SIM_T05_NEG_BH03,0.0,2.99,drill core (simulated),0.77,5.9,61.68,SIMULATED_ASSAY,SIMULATED
SIM_T05_NEG_BH03_006,T05,NEGATIVE_DRILLING_RESULT,SIM_T05_NEG_BH03,2.99,82.6,drill core (simulated),0.5,2.97,62.2,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH01_001,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH01,0.0,2.8,drill core (simulated),0.25,3.88,58.02,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH01_002,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH01,2.8,21.18,drill core (simulated),0.35,7.66,56.38,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH01_003,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH01,21.18,21.75,drill core (simulated),16.39,2.85,31.79,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH01_004,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH01,21.75,87.4,drill core (simulated),0.25,7.07,53.88,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH02_005,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH02,0.0,2.26,drill core (simulated),0.57,6.53,55.69,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH02_006,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH02,2.26,27.94,drill core (simulated),0.67,5.41,63.78,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH02_007,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH02,27.94,28.62,drill core (simulated),14.49,6.17,33.65,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH02_008,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH02,28.62,86.9,drill core (simulated),0.42,2.87,43.29,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH03_009,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH03,0.0,2.29,drill core (simulated),0.21,3.5,57.3,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH03_010,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH03,2.29,54.41,drill core (simulated),0.36,5.22,53.43,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH03_011,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH03,54.41,54.73,drill core (simulated),19.07,4.02,29.94,SIMULATED_ASSAY,SIMULATED
SIM_T05_AMB_BH03_012,T05,AMBIGUOUS_DRILLING_RESULT,SIM_T05_AMB_BH03,54.73,82.8,drill core (simulated),0.6,4.98,61.8,SIMULATED_ASSAY,SIMULATED
SIM_T06_SS01,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.28,6.84,54.04,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS02,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.71,5.9,58.14,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS03,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),29.79,3.53,35.44,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS04,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),25.22,3.73,37.05,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS05,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.65,5.5,50.73,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS06,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.95,4.19,48.79,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS07,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.03,7.74,53.47,SIMULATED_SCREENING,SIMULATED
SIM_T06_SS08,T06,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),20.46,4.41,44.93,SIMULATED_SCREENING,SIMULATED
SIM_T06_POS_BH01_001,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH01,0.0,2.11,drill core (simulated),0.58,6.09,61.14,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH01_002,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH01,2.11,40.39,drill core (simulated),0.3,4.18,61.4,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH01_003,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH01,40.39,42.16,drill core (simulated),25.45,6.13,23.89,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH01_004,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH01,42.16,55.0,drill core (simulated),0.46,5.86,58.16,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH02_005,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH02,0.0,2.87,drill core (simulated),0.68,5.45,53.22,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH02_006,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH02,2.87,44.67,drill core (simulated),0.27,4.94,62.65,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH02_007,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH02,44.67,46.36,drill core (simulated),40.11,7.5,12.44,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH02_008,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH02,46.36,48.03,drill core (simulated),33.26,5.33,19.01,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH02_009,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH02,48.03,55.2,drill core (simulated),0.39,5.99,52.98,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH03_010,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH03,0.0,2.05,drill core (simulated),0.48,1.74,65.16,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH03_011,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH03,2.05,16.45,drill core (simulated),0.15,5.38,58.36,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH03_012,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH03,16.45,18.29,drill core (simulated),25.35,9.01,24.71,SIMULATED_ASSAY,SIMULATED
SIM_T06_POS_BH03_013,T06,POSITIVE_DRILLING_INTERSECTION,SIM_T06_POS_BH03,18.29,83.4,drill core (simulated),0.61,4.41,55.37,SIMULATED_ASSAY,SIMULATED
SIM_T06_NEG_BH01_001,T06,NEGATIVE_DRILLING_RESULT,SIM_T06_NEG_BH01,0.0,2.86,drill core (simulated),0.11,4.62,62.52,SIMULATED_ASSAY,SIMULATED
SIM_T06_NEG_BH01_002,T06,NEGATIVE_DRILLING_RESULT,SIM_T06_NEG_BH01,2.86,98.2,drill core (simulated),0.11,0.83,65.4,SIMULATED_ASSAY,SIMULATED
SIM_T06_NEG_BH02_003,T06,NEGATIVE_DRILLING_RESULT,SIM_T06_NEG_BH02,0.0,2.79,drill core (simulated),0.37,6.79,49.09,SIMULATED_ASSAY,SIMULATED
SIM_T06_NEG_BH02_004,T06,NEGATIVE_DRILLING_RESULT,SIM_T06_NEG_BH02,2.79,55.9,drill core (simulated),0.27,2.66,57.87,SIMULATED_ASSAY,SIMULATED
SIM_T06_NEG_BH03_005,T06,NEGATIVE_DRILLING_RESULT,SIM_T06_NEG_BH03,0.0,2.52,drill core (simulated),0.24,5.62,59.62,SIMULATED_ASSAY,SIMULATED
SIM_T06_NEG_BH03_006,T06,NEGATIVE_DRILLING_RESULT,SIM_T06_NEG_BH03,2.52,73.1,drill core (simulated),1.03,9.07,61.95,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH01_001,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH01,0.0,2.53,drill core (simulated),0.51,7.87,60.12,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH01_002,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH01,2.53,20.33,drill core (simulated),0.5,4.38,54.96,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH01_003,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH01,20.33,20.75,drill core (simulated),15.55,7.37,32.42,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH01_004,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH01,20.75,51.8,drill core (simulated),0.17,5.57,55.72,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH02_005,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH02,0.0,2.87,drill core (simulated),0.44,6.84,66.84,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH02_006,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH02,2.87,15.25,drill core (simulated),0.09,2.37,57.01,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH02_007,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH02,15.25,15.94,drill core (simulated),18.13,4.37,31.02,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH02_008,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH02,15.94,54.7,drill core (simulated),0.46,7.22,53.97,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH03_009,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH03,0.0,2.21,drill core (simulated),0.36,6.04,54.52,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH03_010,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH03,2.21,48.66,drill core (simulated),0.46,5.77,57.95,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH03_011,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH03,48.66,49.0,drill core (simulated),15.9,3.65,33.08,SIMULATED_ASSAY,SIMULATED
SIM_T06_AMB_BH03_012,T06,AMBIGUOUS_DRILLING_RESULT,SIM_T06_AMB_BH03,49.0,57.9,drill core (simulated),0.78,8.34,52.89,SIMULATED_ASSAY,SIMULATED
SIM_T07_SS01,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.94,5.47,55.85,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS02,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.98,3.91,52.11,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS03,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),20.71,5.79,48.49,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS04,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.64,3.89,46.98,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS05,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.46,5.28,53.74,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS06,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.86,1.45,46.01,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS07,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),22.21,4.2,45.9,SIMULATED_SCREENING,SIMULATED
SIM_T07_SS08,T07,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.22,6.73,52.97,SIMULATED_SCREENING,SIMULATED
SIM_T07_POS_BH01_001,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH01,0.0,2.47,drill core (simulated),0.4,7.68,58.54,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH01_002,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH01,2.47,69.84,drill core (simulated),0.49,3.72,53.65,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH01_003,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH01,69.84,71.56,drill core (simulated),35.32,6.06,17.56,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH01_004,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH01,71.56,99.1,drill core (simulated),0.2,2.35,49.44,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH02_005,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH02,0.0,2.63,drill core (simulated),0.43,3.79,62.67,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH02_006,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH02,2.63,17.41,drill core (simulated),0.59,5.27,59.97,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH02_007,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH02,17.41,19.05,drill core (simulated),28.9,5.07,21.87,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH02_008,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH02,19.05,19.14,drill core (simulated),0.23,5.48,51.38,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH02_009,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH02,19.14,20.91,drill core (simulated),26.81,4.23,24.0,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH02_010,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH02,20.91,59.9,drill core (simulated),0.3,5.5,65.95,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH03_011,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH03,0.0,2.24,drill core (simulated),0.76,3.1,46.39,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH03_012,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH03,2.24,23.47,drill core (simulated),0.1,4.36,56.87,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH03_013,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH03,23.47,25.35,drill core (simulated),38.74,5.74,15.08,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH03_014,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH03,25.35,29.76,drill core (simulated),0.14,5.46,61.33,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH03_015,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH03,29.76,31.72,drill core (simulated),35.62,9.01,15.47,SIMULATED_ASSAY,SIMULATED
SIM_T07_POS_BH03_016,T07,POSITIVE_DRILLING_INTERSECTION,SIM_T07_POS_BH03,31.72,69.6,drill core (simulated),0.25,3.6,47.88,SIMULATED_ASSAY,SIMULATED
SIM_T07_NEG_BH01_001,T07,NEGATIVE_DRILLING_RESULT,SIM_T07_NEG_BH01,0.0,2.27,drill core (simulated),0.53,3.91,48.6,SIMULATED_ASSAY,SIMULATED
SIM_T07_NEG_BH01_002,T07,NEGATIVE_DRILLING_RESULT,SIM_T07_NEG_BH01,2.27,70.1,drill core (simulated),0.3,4.06,49.74,SIMULATED_ASSAY,SIMULATED
SIM_T07_NEG_BH02_003,T07,NEGATIVE_DRILLING_RESULT,SIM_T07_NEG_BH02,0.0,2.81,drill core (simulated),0.22,3.25,54.19,SIMULATED_ASSAY,SIMULATED
SIM_T07_NEG_BH02_004,T07,NEGATIVE_DRILLING_RESULT,SIM_T07_NEG_BH02,2.81,58.8,drill core (simulated),0.44,5.04,48.48,SIMULATED_ASSAY,SIMULATED
SIM_T07_NEG_BH03_005,T07,NEGATIVE_DRILLING_RESULT,SIM_T07_NEG_BH03,0.0,2.38,drill core (simulated),0.13,4.77,65.14,SIMULATED_ASSAY,SIMULATED
SIM_T07_NEG_BH03_006,T07,NEGATIVE_DRILLING_RESULT,SIM_T07_NEG_BH03,2.38,88.6,drill core (simulated),0.52,2.57,57.28,SIMULATED_ASSAY,SIMULATED
SIM_T07_AMB_BH01_001,T07,AMBIGUOUS_DRILLING_RESULT,SIM_T07_AMB_BH01,0.0,2.48,drill core (simulated),0.85,6.7,57.67,SIMULATED_ASSAY,SIMULATED
SIM_T07_AMB_BH01_002,T07,AMBIGUOUS_DRILLING_RESULT,SIM_T07_AMB_BH01,2.48,32.29,drill core (simulated),0.72,7.04,56.13,SIMULATED_ASSAY,SIMULATED
SIM_T07_AMB_BH01_003,T07,AMBIGUOUS_DRILLING_RESULT,SIM_T07_AMB_BH01,32.29,33.1,drill core (simulated),19.65,5.67,29.37,SIMULATED_ASSAY,SIMULATED
SIM_T07_AMB_BH01_004,T07,AMBIGUOUS_DRILLING_RESULT,SIM_T07_AMB_BH01,33.1,70.5,drill core (simulated),0.33,4.94,56.49,SIMULATED_ASSAY,SIMULATED
SIM_T07_AMB_BH02_005,T07,AMBIGUOUS_DRILLING_RESULT,SIM_T07_AMB_BH02,0.0,2.4,drill core (simulated),0.46,7.39,43.93,SIMULATED_ASSAY,SIMULATED
